frame,time,direction,hex,raw_packet,packet,event_detail
1650,22.546245,D->H,4193820010000003137908002f2374fd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 147, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x13y\x08\0/#t\xfd\0\0p\x06"" }","PdRawData(b""\x13y\x08\0/#t\xfd\0\0p\x06"")","Status(
    StatusPacket {
        type_id: 19,
        timestamp_bytes: [
            121,
            8,
            0,
        ],
        vbus_raw: U16(
            9007,
        ),
        ibus_raw: U16(
            64884,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1648,
        ),
    },
)
"
1652,22.586133,H->D,0c942200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 148, attribute: 17 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 148, attribute: 17 }, payload: b"""" })",
1654,22.586251,D->H,419482030180000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d00006b403a173217837e00806c0650025102100000033b7908003123a7fd00006c06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 148, obj_count_words: 14 }, extended: ExtendedHeader { attribute: 1, next: true, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0k@:\x172\x17\x83~\0\x80l\x06P\x02Q\x02\x10\0\0\x03;y\x08\01#\xa7\xfd\0\0l\x06"" }","CombinedAdcPdData { adc: AdcDataSimple { vbus_v: 8.994022, ibus_a: -0.714597, power_w: -6.427101139134, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5946, vdm_v: 0.5938, vdp_avg_v: 0.0592, vdm_avg_v: 0.0593, cc1_v: 0.0, cc2_v: 1.6491, cc2_avg_v: 0.1644, internal_vdd_v: 3.2387, sample_rate: Sps1 }, pd: b""\x10\0\0\x03;y\x08\01#\xa7\xfd\0\0l\x06"" }",
1656,22.626167,H->D,0c952000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 149, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1658,22.626255,D->H,4195820010000003637908002a2340fd00007106,"Data { header: DataHeader { packet_type: 65, flag: false, id: 149, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""cy\x08\0*#@\xfd\0\0q\x06"" }","PdRawData(b""cy\x08\0*#@\xfd\0\0q\x06"")","Status(
    StatusPacket {
        type_id: 99,
        timestamp_bytes: [
            121,
            8,
            0,
        ],
        vbus_raw: U16(
            9002,
        ),
        ibus_raw: U16(
            64832,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1649,
        ),
    },
)
"
1660,22.666298,H->D,0c962000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 150, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1662,22.666378,D->H,41968200100000038c79080040234cfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 150, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x8cy\x08\0@#L\xfd\0\0n\x06"" }","PdRawData(b""\x8cy\x08\0@#L\xfd\0\0n\x06"")",
1664,22.706236,H->D,0c972000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 151, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1666,22.706318,D->H,4197820010000003b379080026239afd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 151, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xb3y\x08\0&#\x9a\xfd\0\0n\x06"" }","PdRawData(b""\xb3y\x08\0&#\x9a\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 179,
        timestamp_bytes: [
            121,
            8,
            0,
        ],
        vbus_raw: U16(
            8998,
        ),
        ibus_raw: U16(
            64922,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1668,22.746106,H->D,0c982000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 152, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1670,22.746189,D->H,4198820010000003db79080028239cfd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 152, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xdby\x08\0(#\x9c\xfd\0\0o\x06"" }","PdRawData(b""\xdby\x08\0(#\x9c\xfd\0\0o\x06"")","Status(
    StatusPacket {
        type_id: 219,
        timestamp_bytes: [
            121,
            8,
            0,
        ],
        vbus_raw: U16(
            9000,
        ),
        ibus_raw: U16(
            64924,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1647,
        ),
    },
)
"
1672,22.786121,H->D,0c992000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 153, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1674,22.786201,D->H,4199820010000003037a080023231dfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 153, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x03z\x08\0##\x1d\xfd\0\0n\x06"" }","PdRawData(b""\x03z\x08\0##\x1d\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 3,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            8995,
        ),
        ibus_raw: U16(
            64797,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1676,22.796238,H->D,0c9a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 154, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
1678,22.796333,D->H,419a82020100000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d00006b403a173217837e00806c0650025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 154, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0k@:\x172\x17\x83~\0\x80l\x06P\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.994022, ibus_a: -0.714597, power_w: -6.427101139134, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5946, vdm_v: 0.5938, vdp_avg_v: 0.0592, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.6491, cc2_avg_v: 0.1644, internal_vdd_v: 3.2387, sample_rate: Sps1 })",
1680,22.828202,H->D,0c9b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 155, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1682,22.828280,D->H,419b8200100000032d7a08002a23bafd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 155, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""-z\x08\0*#\xba\xfd\0\0n\x06"" }","PdRawData(b""-z\x08\0*#\xba\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 45,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            9002,
        ),
        ibus_raw: U16(
            64954,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1684,22.866185,H->D,0c9c2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 156, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1686,22.866255,D->H,419c820010000003537a08003d23bdfd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 156, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""Sz\x08\0=#\xbd\xfd\0\0n\x06"" }","PdRawData(b""Sz\x08\0=#\xbd\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 83,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            9021,
        ),
        ibus_raw: U16(
            64957,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1688,22.909990,H->D,0c9d2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 157, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1690,22.910067,D->H,419d8200100000037f7a08001e2396fd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 157, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x7fz\x08\0\x1e#\x96\xfd\0\0n\x06"" }","PdRawData(b""\x7fz\x08\0\x1e#\x96\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 127,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            8990,
        ),
        ibus_raw: U16(
            64918,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1692,22.946080,H->D,0c9e2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 158, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1694,22.946150,D->H,419e820010000003a37a08002e2327fd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 158, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xa3z\x08\0.#'\xfd\0\0o\x06"" }","PdRawData(b""\xa3z\x08\0.#'\xfd\0\0o\x06"")","Status(
    StatusPacket {
        type_id: 163,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            9006,
        ),
        ibus_raw: U16(
            64807,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1647,
        ),
    },
)
"
1696,22.986128,H->D,0c9f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 159, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1698,22.986211,D->H,419f820010000003cb7a080030239afd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 159, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xcbz\x08\00#\x9a\xfd\0\0n\x06"" }","PdRawData(b""\xcbz\x08\00#\x9a\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 203,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            9008,
        ),
        ibus_raw: U16(
            64922,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1700,23.006178,H->D,0ca00200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 160, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
1702,23.006272,D->H,41a082020100000be63c89009b18f5ff8a4c8900f6a4f5ff904c890054a5f5ff550d000060402e172e17807e00806c0651025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 160, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xe6<\x89\0\x9b\x18\xf5\xff\x8aL\x89\0\xf6\xa4\xf5\xff\x90L\x89\0T\xa5\xf5\xffU\r\0\0`@.\x17.\x17\x80~\0\x80l\x06Q\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.994022, ibus_a: -0.714597, power_w: -6.427101139134, vbus_avg_v: 8.998026, ibus_avg_a: -0.678666, temp_c: 26.0, vdp_v: 0.5934, vdm_v: 0.5934, vdp_avg_v: 0.0593, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.648, cc2_avg_v: 0.1644, internal_vdd_v: 3.2384, sample_rate: Sps1 })",
1704,23.026190,H->D,0ca12000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 161, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1706,23.026259,D->H,41a1820010000003f37a08001f2378fd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 161, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xf3z\x08\0\x1f#x\xfd\0\0p\x06"" }","PdRawData(b""\xf3z\x08\0\x1f#x\xfd\0\0p\x06"")","Status(
    StatusPacket {
        type_id: 243,
        timestamp_bytes: [
            122,
            8,
            0,
        ],
        vbus_raw: U16(
            8991,
        ),
        ibus_raw: U16(
            64888,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1648,
        ),
    },
)
"
1708,23.067228,H->D,0ca22000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 162, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1710,23.067307,D->H,41a28200100000031c7b080028236dfd00007006,"Data { header: DataHeader { packet_type: 65, flag: false, id: 162, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x1c{\x08\0(#m\xfd\0\0p\x06"" }","PdRawData(b""\x1c{\x08\0(#m\xfd\0\0p\x06"")","Status(
    StatusPacket {
        type_id: 28,
        timestamp_bytes: [
            123,
            8,
            0,
        ],
        vbus_raw: U16(
            9000,
        ),
        ibus_raw: U16(
            64877,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1648,
        ),
    },
)
"
1712,23.106237,H->D,0ca32000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 163, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1714,23.106314,D->H,41a3820010000003437b08003c230dfe00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 163, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""C{\x08\0<#\r\xfe\0\0n\x06"" }","PdRawData(b""C{\x08\0<#\r\xfe\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 67,
        timestamp_bytes: [
            123,
            8,
            0,
        ],
        vbus_raw: U16(
            9020,
        ),
        ibus_raw: U16(
            65037,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1716,23.146219,H->D,0ca42000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 164, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1718,23.146309,D->H,41a48200100000036b7b08001f239ffd00006d06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 164, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""k{\x08\0\x1f#\x9f\xfd\0\0m\x06"" }","PdRawData(b""k{\x08\0\x1f#\x9f\xfd\0\0m\x06"")","Status(
    StatusPacket {
        type_id: 107,
        timestamp_bytes: [
            123,
            8,
            0,
        ],
        vbus_raw: U16(
            8991,
        ),
        ibus_raw: U16(
            64927,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1645,
        ),
    },
)
"
1720,23.186127,H->D,0ca52000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 165, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1722,23.186209,D->H,41a5820010000003937b08002e2364fd00006c06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 165, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x93{\x08\0.#d\xfd\0\0l\x06"" }","PdRawData(b""\x93{\x08\0.#d\xfd\0\0l\x06"")",
1724,23.216046,H->D,0ca60200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 166, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
1726,23.216144,D->H,41a682020100000b02528900d631f6ff7447890018abf5ff7a47890076abf5ff570d000060402e172e17807e00806c0650025002,"Data { header: DataHeader { packet_type: 65, flag: false, id: 166, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x02R\x89\0\xd61\xf6\xfftG\x89\0\x18\xab\xf5\xffzG\x89\0v\xab\xf5\xffW\r\0\0`@.\x17.\x17\x80~\0\x80l\x06P\x02P\x02"" }","SimpleAdcData(AdcDataSimple { vbus_v: 8.999426, ibus_a: -0.642602, power_w: -5.783049146452, vbus_avg_v: 8.996724, ibus_avg_a: -0.677096, temp_c: 26.0, vdp_v: 0.5934, vdm_v: 0.5934, vdp_avg_v: 0.0592, vdm_avg_v: 0.0592, cc1_v: 0.0, cc2_v: 1.648, cc2_avg_v: 0.1644, internal_vdd_v: 3.2384, sample_rate: Sps1 })",
1728,23.226160,H->D,0ca72000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 167, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1730,23.226239,D->H,41a7820010000003bb7b08001e2396fd00006e06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 167, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xbb{\x08\0\x1e#\x96\xfd\0\0n\x06"" }","PdRawData(b""\xbb{\x08\0\x1e#\x96\xfd\0\0n\x06"")","Status(
    StatusPacket {
        type_id: 187,
        timestamp_bytes: [
            123,
            8,
            0,
        ],
        vbus_raw: U16(
            8990,
        ),
        ibus_raw: U16(
            64918,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1646,
        ),
    },
)
"
1732,23.266251,H->D,0ca82000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 168, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1734,23.266328,D->H,41a8820010000003e37b08001f2347fd00006f06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 168, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xe3{\x08\0\x1f#G\xfd\0\0o\x06"" }","PdRawData(b""\xe3{\x08\0\x1f#G\xfd\0\0o\x06"")","Status(
    StatusPacket {
        type_id: 227,
        timestamp_bytes: [
            123,
            8,
            0,
        ],
        vbus_raw: U16(
            8991,
        ),
        ibus_raw: U16(
            64839,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1647,
        ),
    },
)
"
1736,23.311249,H->D,0ca92000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 169, attribute: 16 }, payload: b"""" }",CmdGetPdData,
1738,23.311329,D->H,41a9820010000003107c0800262381fd00006d06,"Data { header: DataHeader { packet_type: 65, flag: false, id: 169, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x10|\x08\0&#\x81\xfd\0\0m\x06"" }","PdRawData(b""\x10|\x08\0&#\x81\xfd\0\0m\x06"")","Status(
    StatusPacket {
        type_id: 16,
        timestamp_bytes: [
            124,
            8,
            0,
        ],
        vbus_raw: U16(
            8998,
        ),
        ibus_raw: U16(
            64897,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            1645,
        ),
    },
)
"
